dialogue,sentiment
"Since I have been waiting four women, that’s four, one higher than the number of centimeters that I am dilated, have come and gone with their babies!",negative
I’m next!,negative
It’s my turn!,negative
It’s only fair!,negative
And if you bring in one woman and she has her baby before me I’m going to sue you!,negative
"Not this hospital, I’m going to sue you!",negative
And my husband  he’s a lawyer!,negative
Go get back on that case honey!,negative
"Well, maybe that’s because you’re closer to you. So you look bigger to you from where you are.",negative
"Okay, I know what I have to do. I’ve got to go Red Ross.  Y’know, Red Ross!",negative
Come on! The time we were all waiting in line for,negative
Sit!,negative
That cup is mine!,negative
"No it’s not! You want it, you’re gonna have to win it!",negative
What?! You got us evicted!!,negative
I told you not to go down there!,negative
Rachel always cries!,negative
That’s not true!,negative
Go!!,negative
"Ow, no ‘woo-hooing,’ no ‘woo-hooing.’",negative
You see what men do! Don’t tell me men are not nice!  This is men!!,negative
What’s wrong with you?,negative
Nothing!,negative
No way!,negative
"‘Kay look, if I have to go to the doctor for anything it’s gonna be for this thing sticking out of my stomach!",negative
Damn you 15s!,negative
Shhhh!,negative
"Oh, you said it Mike.  Aw! There's got to be a better way!",negative
She is not…  She’s gay. Oh my God. She is,negative
Why should I help you?!,negative
"Yeah, but they didn't ask me!",negative
"Yeah, but you're making me look bad!",negative
He's in the bathroom. I don't think you wanna go in there!,negative
Who is being loud?,negative
"Mom says it's all of Manhattan, parts of Brooklyn and Queens, and they have no idea when it's coming back on.",negative
Pants and a sweater?,negative
"Why, mom?",negative
Who am I gonna meet in a blackout?,negative
Power company guys?,negative
Eligible looters?,negative
Could we talk about this later?,negative
You said she was bald.,negative
"Ohh, well, this is just perfect!",negative
"Yeah, I said what was okay when I thought she was some weird bald chick. I mean, y'know, that girl has hair got",negative
"I actually had a topic in mind! I’m, I’m kinda going through a dry spell, sex wise.",negative
"Ow! My ass. Okay. Okay.  Oh, shhh!",negative
Then don't break in!!,negative
"Oh yeah, Smokey Joe here got half way to the highway and collapsed.",negative
"I mean if you buy a bed from Janice’s ex-husband, that’s like betraying Chandler.",negative
Not at these prices.,negative
"By the way, Chandler. I cut you out of all my pictures. So if you want, I have a bag with just your heads.",negative
"Because you know, you could make little puppets out of them, and you could use them in your theater of cruelty.",negative
You kissed my best Ross! ...Or something to that effect.,negative
Really stupid.,negative
Yeah. No. No...,negative
The universe said I was going to meet a nice guy and that’s what they gave me?,negative
When I get up there I’m going to kick some ass.,negative
Monica! Stop throwing it so hard! We're on the same team!,negative
He's a dropper!,negative
"Oh yeah, that's right!",negative
I'm not a dropper!,negative
It's throwing and catching!,negative
"Whoa-whoa you guys, it's not a cat!",negative
"I give up you guys, I don't know what I'm going to do with this thing!",negative
"Excuse me little one, I have a very solid backhand.",negative
"Hey, Knick fan, am I interested in your views on fatherhood? Uh, no.",negative
Maybe you should.,negative
Isn't!,negative
No. No-no. No. What would,negative
What do you have against the beautiful guest room?,negative
"I don’t have anything against the beautiful guest room, especially since everybody we know lives about 30 seconds away!",negative
Are you mocking me?,negative
Why not?!,negative
No!,negative
"All right, bye!",negative
They canceled Mac and C.H.E.E.S.E!,negative
I came with Paul!,negative
Get up!,negative
What the hell was that?!,negative
Yes! It’s flown into your blouse and you’d better undo your buttons lest it sting you!,negative
Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?,negative
"Stupid, useless Canadian money!",negative
She goes and makes a date with a guy on the same night she has plans with me?,negative
I think she’s trying to pull a fast one on Big Daddy!,negative
That part was perfect for me! I can't believe I didn't get it!,negative
I can't write!,negative
"Well, you broke up with Julie Grath! How much weight could she have gained?",negative
"Yes, yes it is. It’s uh…  Every time on the lips! Why?! Why on lips?!",negative
"Now wait a minute, you be nice! All right? I didn’t bring you here so you can ambush her.",negative
That bitch!,negative
Am I doing here? Why? Surprised to see me? Ross brought me. How do you like that?!,negative
"You invite my brother, you invite my whole family, and not me?!",negative
What—Why wouldn’t you want me at your wedding?,negative
What could I have possibly done?!,negative
Stuart!,negative
"Yeah, get out!",negative
You guys are always hanging out in my apartment!,negative
"Come on, I'll only use my left hand, huh?",negative
"Come on, wussies!",negative
I don’t care!  I don’t care!!,negative
Y’know she has a face Ross!,negative
"I mean, I don’t feel like I even have a girlfriend anymore.",negative
You want me to just quit my job so that you can feel like you’ve got a girlfriend?,negative
"What’s going on Bing? Does uh, your wife have a problem with me or something?",negative
Y’know what would really help me through this tough time is choking something. Can I choke ya?,negative
"Oh no-no-no, Monica would freak.  But to hell with that bitch.",negative
": Step away from the crib,    I have a weapon!",negative
"Sophie, would you please climb out of my butt. Why hasn’t he called, Rachel? Why?",negative
"The only person that should feel awkward is you, and you didn’t tell him not to call me, did you?",negative
"Because if you feel uncomfortable with your friend dating someone you work for, there are always ways to fix...that.",negative
"I mean, all I’m asking for is just a little emotion!",negative
Is that too much to ask after six years?!,negative
I mean what?,negative
Are-are-are Rachel and I not as close as you guys?!,negative
I mean do we not have as much fun?!,negative
Hey!,negative
I did not cry my eyes out!!,negative
"Okay, I gotta ask, who calls us that?!",negative
DO YOU?,negative
You are not allowed to laugh at my joke.,negative
I can’t find garbage bags!,negative
"No! She had the ring on, she seemed so excited, and then she  took her breast out.",negative
I didn’t look at it. Stupid baby’s head was blocking most of  it.,negative
You completely stole my answer!,negative
Well how would you know?! You didn't even read it!,negative
Are you just repeating what I'm saying?,negative
"There was a ring, in a box, on my nightstand, after you left, it was gone!",negative
